date,amount,phase,containment,zone,plume_group,region
2200-01-01,4.5239894974691145e-06,total,outside,topvolon,all,all
2020-01-01,0.0,dissolved_water,outside,topvolon,all,all
2040-01-01,0.0,dissolved_water,outside,topvolon,all,all
2060-01-01,0.0,dissolved_water,outside,topvolon,all,all
2080-01-01,1.602857243698144e-13,dissolved_water,outside,topvolon,all,all
2100-01-01,2.2176378764234997e-12,dissolved_water,outside,topvolon,all,all
2120-01-01,1.8994005956510665e-11,dissolved_water,outside,topvolon,all,all
2140-01-01,1.2971279983267573e-10,dissolved_water,outside,topvolon,all,all
2160-01-01,7.440031726051201e-10,dissolved_water,outside,topvolon,all,all
2180-01-01,3.6760624405029406e-09,dissolved_water,outside,topvolon,all,all
2200-01-01,1.5942710676987893e-08,dissolved_water,outside,topvolon,all,all
2020-01-01,0.0,gas,outside,topvolon,all,all
2040-01-01,0.0,gas,outside,topvolon,all,all
2060-01-01,0.0,gas,outside,topvolon,all,all
2080-01-01,4.532325520759615e-11,gas,outside,topvolon,all,all
2100-01-01,6.270712368574625e-10,gas,outside,topvolon,all,all
2120-01-01,5.3708474835557875e-09,gas,outside,topvolon,all,all
2140-01-01,3.66782903070272e-08,gas,outside,topvolon,all,all
2160-01-01,2.1037834654221686e-07,gas,outside,topvolon,all,all
2180-01-01,1.0394632260922067e-06,gas,outside,topvolon,all,all
2200-01-01,4.5080467867921265e-06,gas,outside,topvolon,all,all
