date,amount,phase,containment,zone,plume_group,region
2180-01-01,0.043247848441428455,total,outside,topvolon,all,all
2200-01-01,0.13697052227775625,total,outside,topvolon,all,all
2020-01-01,7.048579831681082e-10,dissolved_water,outside,topvolon,all,all
2040-01-01,9.598319571364068e-09,dissolved_water,outside,topvolon,all,all
2060-01-01,9.640454300019285e-08,dissolved_water,outside,topvolon,all,all
2080-01-01,7.509180403354624e-07,dissolved_water,outside,topvolon,all,all
2100-01-01,4.731011753195746e-06,dissolved_water,outside,topvolon,all,all
2120-01-01,2.488365997050291e-05,dissolved_water,outside,topvolon,all,all
2140-01-01,0.00011210409372237626,dissolved_water,outside,topvolon,all,all
2160-01-01,0.0004417695888875929,dissolved_water,outside,topvolon,all,all
2180-01-01,0.001549432554647032,dissolved_water,outside,topvolon,all,all
2200-01-01,0.004907217211778416,dissolved_water,outside,topvolon,all,all
2020-01-01,1.8969177609642563e-08,gas,outside,topvolon,all,all
2040-01-01,2.583105150983147e-07,gas,outside,topvolon,all,all
2060-01-01,2.5944444728108223e-06,gas,outside,topvolon,all,all
2080-01-01,2.020874845367378e-05,gas,outside,topvolon,all,all
2100-01-01,0.00012732125387345268,gas,outside,topvolon,all,all
2120-01-01,0.0006696704539499351,gas,outside,topvolon,all,all
2140-01-01,0.0030169516631275736,gas,outside,topvolon,all,all
2160-01-01,0.011888927974514974,gas,outside,topvolon,all,all
2180-01-01,0.04169841588678142,gas,outside,topvolon,all,all
2200-01-01,0.13206330506597783,gas,outside,topvolon,all,all
