date,amount,phase,containment,zone,plume_group,region
2040-01-01,0.0,dissolved_water,outside,topvolon,all,all
2060-01-01,0.0,dissolved_water,outside,topvolon,all,all
2080-01-01,0.0,dissolved_water,outside,topvolon,all,all
2100-01-01,0.0,dissolved_water,outside,topvolon,all,all
2120-01-01,0.0,dissolved_water,outside,topvolon,all,all
2140-01-01,2.095281174807958e-10,dissolved_water,outside,topvolon,all,all
2160-01-01,2.1327488533852546e-09,dissolved_water,outside,topvolon,all,all
2180-01-01,1.458294375338137e-08,dissolved_water,outside,topvolon,all,all
2200-01-01,8.187510448330646e-08,dissolved_water,outside,topvolon,all,all
2020-01-01,0.0,gas,outside,topvolon,all,all
2040-01-01,0.0,gas,outside,topvolon,all,all
2060-01-01,0.0,gas,outside,topvolon,all,all
2080-01-01,0.0,gas,outside,topvolon,all,all
2100-01-01,0.0,gas,outside,topvolon,all,all
2120-01-01,0.0,gas,outside,topvolon,all,all
2140-01-01,2.6809110182954876e-09,gas,outside,topvolon,all,all
2160-01-01,2.7288508907744334e-08,gas,outside,topvolon,all,all
2180-01-01,1.8658867868273937e-07,gas,outside,topvolon,all,all
2200-01-01,1.0475914754186092e-06,gas,outside,topvolon,all,all
