date,amount,phase,containment,zone,plume_group,region
2040-01-01,0.0,dissolved_water,outside,topvolon,all,all
2060-01-01,0.0,dissolved_water,outside,topvolon,all,all
2080-01-01,0.0,dissolved_water,outside,topvolon,all,all
2100-01-01,0.0,dissolved_water,outside,topvolon,all,all
2120-01-01,0.0,dissolved_water,outside,topvolon,all,all
2140-01-01,9.977529403847418e-13,dissolved_water,outside,topvolon,all,all
2160-01-01,1.0155946920882166e-11,dissolved_water,outside,topvolon,all,all
2180-01-01,6.944258930181605e-11,dissolved_water,outside,topvolon,all,all
2200-01-01,3.89881449920507e-10,dissolved_water,outside,topvolon,all,all
2020-01-01,0.0,gas,outside,topvolon,all,all
2040-01-01,0.0,gas,outside,topvolon,all,all
2060-01-01,0.0,gas,outside,topvolon,all,all
2080-01-01,0.0,gas,outside,topvolon,all,all
2100-01-01,0.0,gas,outside,topvolon,all,all
2120-01-01,0.0,gas,outside,topvolon,all,all
2140-01-01,1.2766242944264225e-11,gas,outside,topvolon,all,all
2160-01-01,1.2994528051306825e-10,gas,outside,topvolon,all,all
2180-01-01,8.885175175368541e-10,gas,outside,topvolon,all,all
2200-01-01,4.988530835326712e-09,gas,outside,topvolon,all,all
