date,amount,phase,containment,zone,plume_group,region
2160-01-01,0.012843234055133764,total,outside,topvolon,all,all
2180-01-01,0.048037969278443976,total,outside,topvolon,all,all
2200-01-01,0.16147514015175435,total,outside,topvolon,all,all
2020-01-01,8.015966742793515e-11,dissolved_water,outside,topvolon,all,all
2040-01-01,1.3770775317569849e-09,dissolved_water,outside,topvolon,all,all
2060-01-01,1.568334999864214e-08,dissolved_water,outside,topvolon,all,all
2080-01-01,1.3530619054795523e-07,dissolved_water,outside,topvolon,all,all
2100-01-01,9.341300084394232e-07,dissolved_water,outside,topvolon,all,all
2120-01-01,5.338938005802949e-06,dissolved_water,outside,topvolon,all,all
2140-01-01,2.595031902468385e-05,dissolved_water,outside,topvolon,all,all
2160-01-01,0.000109649301173413,dissolved_water,outside,topvolon,all,all
2180-01-01,0.00041012487497771484,dissolved_water,outside,topvolon,all,all
2200-01-01,0.0013785964032510486,dissolved_water,outside,topvolon,all,all
2020-01-01,9.308950518787111e-09,gas,outside,topvolon,all,all
2040-01-01,1.599201570438635e-07,gas,outside,topvolon,all,all
2060-01-01,1.821309067149411e-06,gas,outside,topvolon,all,all
2080-01-01,1.5713121986550896e-05,gas,outside,topvolon,all,all
2100-01-01,0.00010848061507358942,gas,outside,topvolon,all,all
2120-01-01,0.0006200114261149176,gas,outside,topvolon,all,all
2140-01-01,0.0030136132483919967,gas,outside,topvolon,all,all
2160-01-01,0.012733584753960352,gas,outside,topvolon,all,all
2180-01-01,0.04762784440346626,gas,outside,topvolon,all,all
2200-01-01,0.1600965437485033,gas,outside,topvolon,all,all
